alias_id,entity_id,alias_text,normalized_alias,alias_type,priority,is_official
65306,21385,020342.SZ,020342.SZ,symbol,1,false
65307,21385,020342,020342,symbol,2,false
65308,21386,国联季季红定期开放债券E,国联季季红定期开放债券E,official_name,1,true
65309,21386,020343.SZ,020343.SZ,symbol,1,false
65310,21386,020343,020343,symbol,2,false
65311,21387,交银裕盈纯债债券D,交银裕盈纯债债券D,official_name,1,true
65312,21387,020344.SZ,020344.SZ,symbol,1,false
65313,21387,020344,020344,symbol,2,false
65314,21388,大成惠裕定开纯债债券C,大成惠裕定开纯债债券C,official_name,1,true
65315,21388,020345.SZ,020345.SZ,symbol,1,false
65316,21388,020345,020345,symbol,2,false
65317,21389,富国安恒60天持有期债券发起式E,富国安恒60天持有期债券发起式E,official_name,1,true
65318,21389,020349.SZ,020349.SZ,symbol,1,false
65319,21389,020349,020349,symbol,2,false
65320,21390,农银金瑞利率债债券,农银金瑞利率债债券,official_name,1,true
65321,21390,020351.SZ,020351.SZ,symbol,1,false
65322,21390,020351,020351,symbol,2,false
65323,21391,国富沪深300指数增强C,国富沪深300指数增强C,official_name,1,true
65324,21391,020352.SZ,020352.SZ,symbol,1,false
65325,21391,020352,020352,symbol,2,false
65326,21392,富国量化对冲策略三个月持有期混合E,富国量化对冲策略三个月持有期混合E,official_name,1,true
65327,21392,020353.SZ,020353.SZ,symbol,1,false
65328,21392,020353,020353,symbol,2,false
65329,21393,农银瑞益一年持有混合A,农银瑞益一年持有混合A,official_name,1,true
65330,21393,020354.SZ,020354.SZ,symbol,1,false
65331,21393,020354,020354,symbol,2,false
65332,21394,农银瑞益一年持有混合C,农银瑞益一年持有混合C,official_name,1,true
65333,21394,020355.SZ,020355.SZ,symbol,1,false
65334,21394,020355,020355,symbol,2,false
65335,21395,华夏半导体材料设备ETF联接A,华夏半导体材料设备ETF联接A,official_name,1,true
65336,21395,020356.SZ,020356.SZ,symbol,1,false
65337,21395,020356,020356,symbol,2,false
65338,21396,华夏半导体材料设备ETF联接C,华夏半导体材料设备ETF联接C,official_name,1,true
65339,21396,020357.SZ,020357.SZ,symbol,1,false
65340,21396,020357,020357,symbol,2,false
65341,21397,东方红慧鑫甄选6个月持有混合A,东方红慧鑫甄选6个月持有混合A,official_name,1,true
65342,21397,020358.SZ,020358.SZ,symbol,1,false
65343,21397,020358,020358,symbol,2,false
65344,21398,东方红慧鑫甄选6个月持有混合C,东方红慧鑫甄选6个月持有混合C,official_name,1,true
65345,21398,020359.SZ,020359.SZ,symbol,1,false
65346,21398,020359,020359,symbol,2,false
65347,21399,中海混改红利混合C,中海混改红利混合C,official_name,1,true
65348,21399,020360.SZ,020360.SZ,symbol,1,false
65349,21399,020360,020360,symbol,2,false
65350,21400,中海蓝筹混合C,中海蓝筹混合C,official_name,1,true
65351,21400,020361.SZ,020361.SZ,symbol,1,false
65352,21400,020361,020361,symbol,2,false
65353,21401,中海沪港深价值优选混合C,中海沪港深价值优选混合C,official_name,1,true
65354,21401,020362.SZ,020362.SZ,symbol,1,false
65355,21401,020362,020362,symbol,2,false
65356,21402,交银丰晟收益债券D,交银丰晟收益债券D,official_name,1,true
65357,21402,020363.SZ,020363.SZ,symbol,1,false
65358,21402,020363,020363,symbol,2,false
65359,21403,博时卓越成长混合A,博时卓越成长混合A,official_name,1,true
65360,21403,020364.SZ,020364.SZ,symbol,1,false
65361,21403,020364,020364,symbol,2,false
65362,21404,博时卓越成长混合C,博时卓越成长混合C,official_name,1,true
65363,21404,020365.SZ,020365.SZ,symbol,1,false
65364,21404,020365,020365,symbol,2,false
65365,21405,光大锦弘混合E,光大锦弘混合E,official_name,1,true
65366,21405,020366.SZ,020366.SZ,symbol,1,false
65367,21405,020366,020366,symbol,2,false
65368,21406,嘉实方舟6个月滚动持有债券发起E,嘉实方舟6个月滚动持有债券发起E,official_name,1,true
65369,21406,020367.SZ,020367.SZ,symbol,1,false
65370,21406,020367,020367,symbol,2,false
65371,21407,鹏华0-5年利率发起式债券C,鹏华0-5年利率发起式债券C,official_name,1,true
65372,21407,020368.SZ,020368.SZ,symbol,1,false
65373,21407,020368,020368,symbol,2,false
65374,21408,大成景泰纯债债券D,大成景泰纯债债券D,official_name,1,true
65375,21408,020369.SZ,020369.SZ,symbol,1,false
65376,21408,020369,020369,symbol,2,false
65377,21409,中欧中债0-3年政金债指数A,中欧中债0-3年政金债指数A,official_name,1,true
65378,21409,020372.SZ,020372.SZ,symbol,1,false
65379,21409,020372,020372,symbol,2,false
65380,21410,中欧中债0-3年政金债指数C,中欧中债0-3年政金债指数C,official_name,1,true
65381,21410,020373.SZ,020373.SZ,symbol,1,false
65382,21410,020373,020373,symbol,2,false
65383,21411,天弘弘择短债D,天弘弘择短债D,official_name,1,true
65384,21411,020374.SZ,020374.SZ,symbol,1,false
65385,21411,020374,020374,symbol,2,false
65386,21412,华泰柏瑞永泰积极养老目标五年(FOF,华泰柏瑞永泰积极养老目标五年(FOF,official_name,1,true
65387,21412,020375.SZ,020375.SZ,symbol,1,false
65388,21412,020375,020375,symbol,2,false
65389,21412,华泰柏瑞永泰积极养老目标五年(FOF),华泰柏瑞永泰积极养老目标五年(FOF),common_alias,2,false
65390,21413,广发景丰纯债C,广发景丰纯债C,official_name,1,true
65391,21413,020376.SZ,020376.SZ,symbol,1,false
65392,21413,020376,020376,symbol,2,false
65393,21414,广发景丰纯债D,广发景丰纯债D,official_name,1,true
65394,21414,020377.SZ,020377.SZ,symbol,1,false
65395,21414,020377,020377,symbol,2,false
65396,21415,大成景优中短债D,大成景优中短债D,official_name,1,true
65397,21415,020378.SZ,020378.SZ,symbol,1,false
65398,21415,020378,020378,symbol,2,false
65399,21416,大成彭博农发行债1-3年指数D,大成彭博农发行债1-3年指数D,official_name,1,true
65400,21416,020379.SZ,020379.SZ,symbol,1,false
65401,21416,020379,020379,symbol,2,false
65402,21417,华富价值增长混合C,华富价值增长混合C,official_name,1,true
65403,21417,020380.SZ,020380.SZ,symbol,1,false
65404,21417,020380,020380,symbol,2,false
65405,21418,人保民享利率债债券A,人保民享利率债债券A,official_name,1,true
65406,21418,020381.SZ,020381.SZ,symbol,1,false
65407,21418,020381,020381,symbol,2,false
65408,21419,人保民享利率债债券C,人保民享利率债债券C,official_name,1,true
65409,21419,020382.SZ,020382.SZ,symbol,1,false
65410,21419,020382,020382,symbol,2,false
65411,21420,华富成长趋势混合C,华富成长趋势混合C,official_name,1,true
65412,21420,020383.SZ,020383.SZ,symbol,1,false
65413,21420,020383,020383,symbol,2,false
65414,21421,金信转型创新成长混合发起式C,金信转型创新成长混合发起式C,official_name,1,true
65415,21421,020384.SZ,020384.SZ,symbol,1,false
65416,21421,020384,020384,symbol,2,false
65417,21422,信澳恒瑞9个月持有期混合A,信澳恒瑞9个月持有期混合A,official_name,1,true
65418,21422,020385.SZ,020385.SZ,symbol,1,false
65419,21422,020385,020385,symbol,2,false
65420,21423,信澳恒瑞9个月持有期混合C,信澳恒瑞9个月持有期混合C,official_name,1,true
65421,21423,020386.SZ,020386.SZ,symbol,1,false
65422,21423,020386,020386,symbol,2,false
65423,21424,兴业稳福120天持有期债券A,兴业稳福120天持有期债券A,official_name,1,true
65424,21424,020387.SZ,020387.SZ,symbol,1,false
65425,21424,020387,020387,symbol,2,false
65426,21425,兴业稳福120天持有期债券C,兴业稳福120天持有期债券C,official_name,1,true
65427,21425,020388.SZ,020388.SZ,symbol,1,false
65428,21425,020388,020388,symbol,2,false
65429,21426,中欧短债债券E,中欧短债债券E,official_name,1,true
65430,21426,020390.SZ,020390.SZ,symbol,1,false
65431,21426,020390,020390,symbol,2,false
65432,21427,安信90天滚动持有债券A,安信90天滚动持有债券A,official_name,1,true
65433,21427,020391.SZ,020391.SZ,symbol,1,false
65434,21427,020391,020391,symbol,2,false
65435,21428,安信90天滚动持有债券C,安信90天滚动持有债券C,official_name,1,true
65436,21428,020392.SZ,020392.SZ,symbol,1,false
65437,21428,020392,020392,symbol,2,false
65438,21429,广发央企80债券指数D,广发央企80债券指数D,official_name,1,true
65439,21429,020393.SZ,020393.SZ,symbol,1,false
65440,21429,020393,020393,symbol,2,false
65441,21430,大成中债1-3年国开债指数D,大成中债1-3年国开债指数D,official_name,1,true
65442,21430,020394.SZ,020394.SZ,symbol,1,false
65443,21430,020394,020394,symbol,2,false
65444,21431,国联安双月享60天持有债券A,国联安双月享60天持有债券A,official_name,1,true
65445,21431,020395.SZ,020395.SZ,symbol,1,false
65446,21431,020395,020395,symbol,2,false
65447,21432,国联安双月享60天持有债券C,国联安双月享60天持有债券C,official_name,1,true
65448,21432,020396.SZ,020396.SZ,symbol,1,false
65449,21432,020396,020396,symbol,2,false
65450,21433,中银港股通医药混合发起A,中银港股通医药混合发起A,official_name,1,true
65451,21433,020397.SZ,020397.SZ,symbol,1,false
65452,21433,020397,020397,symbol,2,false
65453,21434,中银港股通医药混合发起C,中银港股通医药混合发起C,official_name,1,true
65454,21434,020398.SZ,020398.SZ,symbol,1,false
65455,21434,020398,020398,symbol,2,false
65456,21435,国泰利恒30天持有债券A,国泰利恒30天持有债券A,official_name,1,true
65457,21435,020399.SZ,020399.SZ,symbol,1,false
65458,21435,020399,020399,symbol,2,false
65459,21436,国泰利恒30天持有债券C,国泰利恒30天持有债券C,official_name,1,true
65460,21436,020400.SZ,020400.SZ,symbol,1,false
65461,21436,020400,020400,symbol,2,false
65462,21437,富国安和120天滚动持有债券发起式A,富国安和120天滚动持有债券发起式A,official_name,1,true
65463,21437,020401.SZ,020401.SZ,symbol,1,false
65464,21437,020401,020401,symbol,2,false
65465,21438,富国安和120天滚动持有债券发起式C,富国安和120天滚动持有债券发起式C,official_name,1,true
65466,21438,020402.SZ,020402.SZ,symbol,1,false
65467,21438,020402,020402,symbol,2,false
65468,21439,易方达信创ETF联接A,易方达信创ETF联接A,official_name,1,true
65469,21439,020403.SZ,020403.SZ,symbol,1,false
65470,21439,020403,020403,symbol,2,false
65471,21440,易方达信创ETF联接C,易方达信创ETF联接C,official_name,1,true
65472,21440,020404.SZ,020404.SZ,symbol,1,false
65473,21440,020404,020404,symbol,2,false
65474,21441,国泰中证油气产业ETF发起联接A,国泰中证油气产业ETF发起联接A,official_name,1,true
65475,21441,020405.SZ,020405.SZ,symbol,1,false
65476,21441,020405,020405,symbol,2,false
65477,21442,国泰中证油气产业ETF发起联接C,国泰中证油气产业ETF发起联接C,official_name,1,true
65478,21442,020406.SZ,020406.SZ,symbol,1,false
65479,21442,020406,020406,symbol,2,false
65480,21443,工银传媒指数E,工银传媒指数E,official_name,1,true
65481,21443,020407.SZ,020407.SZ,symbol,1,false
65482,21443,020407,020407,symbol,2,false
65483,21444,华商数字经济混合A,华商数字经济混合A,official_name,1,true
65484,21444,020408.SZ,020408.SZ,symbol,1,false
65485,21444,020408,020408,symbol,2,false
65486,21445,华商数字经济混合C,华商数字经济混合C,official_name,1,true
65487,21445,020409.SZ,020409.SZ,symbol,1,false
65488,21445,020409,020409,symbol,2,false
65489,21446,长城均衡优选混合C,长城均衡优选混合C,official_name,1,true
65490,21446,020410.SZ,020410.SZ,symbol,1,false
65491,21446,020410,020410,symbol,2,false
65492,21447,中信保诚稳泰债券D,中信保诚稳泰债券D,official_name,1,true
65493,21447,020413.SZ,020413.SZ,symbol,1,false
65494,21447,020413,020413,symbol,2,false
65495,21448,中信保诚优质纯债债券I,中信保诚优质纯债债券I,official_name,1,true
65496,21448,020414.SZ,020414.SZ,symbol,1,false
65497,21448,020414,020414,symbol,2,false
65498,21449,弘毅远方中短债E,弘毅远方中短债E,official_name,1,true
65499,21449,020415.SZ,020415.SZ,symbol,1,false
65500,21449,020415,020415,symbol,2,false
65501,21450,农银先进制造混合A,农银先进制造混合A,official_name,1,true
65502,21450,020416.SZ,020416.SZ,symbol,1,false
65503,21450,020416,020416,symbol,2,false
65504,21451,农银先进制造混合C,农银先进制造混合C,official_name,1,true
65505,21451,020417.SZ,020417.SZ,symbol,1,false
65506,21451,020417,020417,symbol,2,false
65507,21452,摩根天添宝货币C,摩根天添宝货币C,official_name,1,true
65508,21452,020418.SZ,020418.SZ,symbol,1,false
65509,21452,020418,020418,symbol,2,false
65510,21453,鹏华科技驱动混合发起式A,鹏华科技驱动混合发起式A,official_name,1,true
65511,21453,020419.SZ,020419.SZ,symbol,1,false
65512,21453,020419,020419,symbol,2,false
65513,21454,鹏华科技驱动混合发起式C,鹏华科技驱动混合发起式C,official_name,1,true
65514,21454,020420.SZ,020420.SZ,symbol,1,false
65515,21454,020420,020420,symbol,2,false
65516,21455,鹏华永兴债券,鹏华永兴债券,official_name,1,true
65517,21455,020421.SZ,020421.SZ,symbol,1,false
65518,21455,020421,020421,symbol,2,false
65519,21456,方正富邦致盛混合A,方正富邦致盛混合A,official_name,1,true
65520,21456,020424.SZ,020424.SZ,symbol,1,false
65521,21456,020424,020424,symbol,2,false
65522,21457,方正富邦致盛混合C,方正富邦致盛混合C,official_name,1,true
65523,21457,020425.SZ,020425.SZ,symbol,1,false
65524,21457,020425,020425,symbol,2,false
65525,21458,中信建投景源债券A,中信建投景源债券A,official_name,1,true
65526,21458,020426.SZ,020426.SZ,symbol,1,false
65527,21458,020426,020426,symbol,2,false
65528,21459,中信建投景源债券C,中信建投景源债券C,official_name,1,true
65529,21459,020427.SZ,020427.SZ,symbol,1,false
65530,21459,020427,020427,symbol,2,false
65531,21460,华安先进制造混合发起式A,华安先进制造混合发起式A,official_name,1,true
65532,21460,020428.SZ,020428.SZ,symbol,1,false
65533,21460,020428,020428,symbol,2,false
65534,21461,华安先进制造混合发起式C,华安先进制造混合发起式C,official_name,1,true
65535,21461,020429.SZ,020429.SZ,symbol,1,false
65536,21461,020429,020429,symbol,2,false
65537,21462,华安景气回报混合发起式A,华安景气回报混合发起式A,official_name,1,true
65538,21462,020430.SZ,020430.SZ,symbol,1,false
65539,21462,020430,020430,symbol,2,false
65540,21463,华安景气回报混合发起式C,华安景气回报混合发起式C,official_name,1,true
65541,21463,020431.SZ,020431.SZ,symbol,1,false
65542,21463,020431,020431,symbol,2,false
65543,21464,上银聚泽益债券,上银聚泽益债券,official_name,1,true
65544,21464,020432.SZ,020432.SZ,symbol,1,false
65545,21464,020432,020432,symbol,2,false
65546,21465,金信核心竞争力混合C,金信核心竞争力混合C,official_name,1,true
65547,21465,020433.SZ,020433.SZ,symbol,1,false
65548,21465,020433,020433,symbol,2,false
65549,21466,金信量化精选混合C,金信量化精选混合C,official_name,1,true
65550,21466,020434.SZ,020434.SZ,symbol,1,false
65551,21466,020434,020434,symbol,2,false
65552,21467,金信智能中国2025混合C,金信智能中国2025混合C,official_name,1,true
65553,21467,020435.SZ,020435.SZ,symbol,1,false
65554,21467,020435,020435,symbol,2,false
65555,21468,金信稳健策略混合C,金信稳健策略混合C,official_name,1,true
65556,21468,020436.SZ,020436.SZ,symbol,1,false
65557,21468,020436,020436,symbol,2,false
65558,21469,宝盈医疗健康沪港深股票C,宝盈医疗健康沪港深股票C,official_name,1,true
65559,21469,020437.SZ,020437.SZ,symbol,1,false
65560,21469,020437,020437,symbol,2,false
65561,21470,光大鼎利90天滚动持有债券A,光大鼎利90天滚动持有债券A,official_name,1,true
65562,21470,020438.SZ,020438.SZ,symbol,1,false
65563,21470,020438,020438,symbol,2,false
65564,21471,光大鼎利90天滚动持有债券C,光大鼎利90天滚动持有债券C,official_name,1,true
65565,21471,020439.SZ,020439.SZ,symbol,1,false
65566,21471,020439,020439,symbol,2,false
65567,21472,东兴数字经济混合发起A,东兴数字经济混合发起A,official_name,1,true
65568,21472,020440.SZ,020440.SZ,symbol,1,false
65569,21472,020440,020440,symbol,2,false
65570,21473,东兴数字经济混合发起C,东兴数字经济混合发起C,official_name,1,true
65571,21473,020441.SZ,020441.SZ,symbol,1,false
65572,21473,020441,020441,symbol,2,false
65573,21474,易米远见价值一年定开混合A,易米远见价值一年定开混合A,official_name,1,true
65574,21474,020442.SZ,020442.SZ,symbol,1,false
65575,21474,020442,020442,symbol,2,false
65576,21475,易米远见价值一年定开混合C,易米远见价值一年定开混合C,official_name,1,true
65577,21475,020443.SZ,020443.SZ,symbol,1,false
65578,21475,020443,020443,symbol,2,false
65579,21476,华西研究精选混合发起A,华西研究精选混合发起A,official_name,1,true
65580,21476,020444.SZ,020444.SZ,symbol,1,false
65581,21476,020444,020444,symbol,2,false
65582,21477,金信优质成长混合C,金信优质成长混合C,official_name,1,true
65583,21477,020445.SZ,020445.SZ,symbol,1,false
65584,21477,020445,020445,symbol,2,false
65585,21478,中加睿盈纯债债券,中加睿盈纯债债券,official_name,1,true
65586,21478,020446.SZ,020446.SZ,symbol,1,false
65587,21478,020446,020446,symbol,2,false
65588,21479,鹏华双季红180天持有期债券A,鹏华双季红180天持有期债券A,official_name,1,true
65589,21479,020447.SZ,020447.SZ,symbol,1,false
65590,21479,020447,020447,symbol,2,false
65591,21480,鹏华双季红180天持有期债券C,鹏华双季红180天持有期债券C,official_name,1,true
65592,21480,020448.SZ,020448.SZ,symbol,1,false
65593,21480,020448,020448,symbol,2,false
65594,21481,中信建投添鑫宝D,中信建投添鑫宝D,official_name,1,true
65595,21481,020449.SZ,020449.SZ,symbol,1,false
65596,21481,020449,020449,symbol,2,false
65597,21482,博时裕腾纯债债券C,博时裕腾纯债债券C,official_name,1,true
65598,21482,020450.SZ,020450.SZ,symbol,1,false
65599,21482,020450,020450,symbol,2,false
65600,21483,金信行业优选混合发起式C,金信行业优选混合发起式C,official_name,1,true
65601,21483,020451.SZ,020451.SZ,symbol,1,false
65602,21483,020451,020451,symbol,2,false
65603,21484,红土创新丰和利率债A,红土创新丰和利率债A,official_name,1,true
65604,21484,020452.SZ,020452.SZ,symbol,1,false
65605,21484,020452,020452,symbol,2,false
65606,21485,红土创新丰和利率债C,红土创新丰和利率债C,official_name,1,true
65607,21485,020453.SZ,020453.SZ,symbol,1,false
65608,21485,020453,020453,symbol,2,false
65609,21486,博时裕昂纯债债券C,博时裕昂纯债债券C,official_name,1,true
65610,21486,020454.SZ,020454.SZ,symbol,1,false
65611,21486,020454,020454,symbol,2,false
65612,21487,大成安汇金融债债券D,大成安汇金融债债券D,official_name,1,true
65613,21487,020455.SZ,020455.SZ,symbol,1,false
65614,21487,020455,020455,symbol,2,false
65615,21488,平安上证红利低波动指数A,平安上证红利低波动指数A,official_name,1,true
65616,21488,020456.SZ,020456.SZ,symbol,1,false
65617,21488,020456,020456,symbol,2,false
65618,21489,平安上证红利低波动指数C,平安上证红利低波动指数C,official_name,1,true
65619,21489,020457.SZ,020457.SZ,symbol,1,false
65620,21489,020457,020457,symbol,2,false
65621,21490,平安医药精选股票A,平安医药精选股票A,official_name,1,true
65622,21490,020458.SZ,020458.SZ,symbol,1,false
65623,21490,020458,020458,symbol,2,false
65624,21491,平安医药精选股票C,平安医药精选股票C,official_name,1,true
65625,21491,020459.SZ,020459.SZ,symbol,1,false
65626,21491,020459,020459,symbol,2,false
65627,21492,广发景源纯债D,广发景源纯债D,official_name,1,true
65628,21492,020463.SZ,020463.SZ,symbol,1,false
65629,21492,020463,020463,symbol,2,false
65630,21493,招商中证半导体产业ETF发起式联接A,招商中证半导体产业ETF发起式联接A,official_name,1,true
65631,21493,020464.SZ,020464.SZ,symbol,1,false
65632,21493,020464,020464,symbol,2,false
65633,21494,招商中证半导体产业ETF发起式联接C,招商中证半导体产业ETF发起式联接C,official_name,1,true
65634,21494,020465.SZ,020465.SZ,symbol,1,false
65635,21494,020465,020465,symbol,2,false
65636,21495,中银货币C,中银货币C,official_name,1,true
65637,21495,020468.SZ,020468.SZ,symbol,1,false
65638,21495,020468,020468,symbol,2,false
65639,21496,长城半导体混合发起式A,长城半导体混合发起式A,official_name,1,true
65640,21496,020469.SZ,020469.SZ,symbol,1,false
65641,21496,020469,020469,symbol,2,false
65642,21497,长城半导体混合发起式C,长城半导体混合发起式C,official_name,1,true
65643,21497,020470.SZ,020470.SZ,symbol,1,false
65644,21497,020470,020470,symbol,2,false
65645,21498,长城0-5年政金债A,长城0-5年政金债A,official_name,1,true
65646,21498,020471.SZ,020471.SZ,symbol,1,false
65647,21498,020471,020471,symbol,2,false
65648,21499,长城0-5年政金债C,长城0-5年政金债C,official_name,1,true
65649,21499,020472.SZ,020472.SZ,symbol,1,false
65650,21499,020472,020472,symbol,2,false
65651,21500,嘉实薪金宝货币E,嘉实薪金宝货币E,official_name,1,true
65652,21500,020473.SZ,020473.SZ,symbol,1,false
65653,21500,020473,020473,symbol,2,false
65654,21501,中欧产业优选混合A,中欧产业优选混合A,official_name,1,true
65655,21501,020474.SZ,020474.SZ,symbol,1,false
65656,21501,020474,020474,symbol,2,false
65657,21502,中欧产业优选混合C,中欧产业优选混合C,official_name,1,true
65658,21502,020475.SZ,020475.SZ,symbol,1,false
65659,21502,020475,020475,symbol,2,false
65660,21503,泰康半导体量化选股股票发起式A,泰康半导体量化选股股票发起式A,official_name,1,true
65661,21503,020476.SZ,020476.SZ,symbol,1,false
65662,21503,020476,020476,symbol,2,false
65663,21504,泰康半导体量化选股股票发起式C,泰康半导体量化选股股票发起式C,official_name,1,true
65664,21504,020477.SZ,020477.SZ,symbol,1,false
65665,21504,020477,020477,symbol,2,false
65666,21505,中欧中证芯片产业指数发起A,中欧中证芯片产业指数发起A,official_name,1,true
65667,21505,020478.SZ,020478.SZ,symbol,1,false
65668,21505,020478,020478,symbol,2,false
65669,21506,南方收益宝货币C,南方收益宝货币C,official_name,1,true
65670,21506,020480.SZ,020480.SZ,symbol,1,false
65671,21506,020480,020480,symbol,2,false
65672,21507,招商中证机器人ETF发起联接A,招商中证机器人ETF发起联接A,official_name,1,true
65673,21507,020481.SZ,020481.SZ,symbol,1,false
65674,21507,020481,020481,symbol,2,false
65675,21508,招商中证机器人ETF发起联接C,招商中证机器人ETF发起联接C,official_name,1,true
65676,21508,020482.SZ,020482.SZ,symbol,1,false
65677,21508,020482,020482,symbol,2,false
65678,21509,中欧中证芯片产业指数发起C,中欧中证芯片产业指数发起C,official_name,1,true
65679,21509,020483.SZ,020483.SZ,symbol,1,false
65680,21509,020483,020483,symbol,2,false
65681,21510,中欧中证全指软件开发指数发起A,中欧中证全指软件开发指数发起A,official_name,1,true
65682,21510,020484.SZ,020484.SZ,symbol,1,false
65683,21510,020484,020484,symbol,2,false
65684,21511,中欧中证全指软件开发指数发起C,中欧中证全指软件开发指数发起C,official_name,1,true
65685,21511,020485.SZ,020485.SZ,symbol,1,false
65686,21511,020485,020485,symbol,2,false
65687,21512,华富智慧城市灵活配置混合C,华富智慧城市灵活配置混合C,official_name,1,true
65688,21512,020486.SZ,020486.SZ,symbol,1,false
65689,21512,020486,020486,symbol,2,false
65690,21513,华富成长企业精选股票C,华富成长企业精选股票C,official_name,1,true
65691,21513,020487.SZ,020487.SZ,symbol,1,false
65692,21513,020487,020487,symbol,2,false
65693,21514,华富量子生命力混合C,华富量子生命力混合C,official_name,1,true
65694,21514,020488.SZ,020488.SZ,symbol,1,false
65695,21514,020488,020488,symbol,2,false
65696,21515,富国泽利纯债债券C,富国泽利纯债债券C,official_name,1,true
65697,21515,020489.SZ,020489.SZ,symbol,1,false
65698,21515,020489,020489,symbol,2,false
65699,21516,工银中高等级信用债债券D,工银中高等级信用债债券D,official_name,1,true
65700,21516,020490.SZ,020490.SZ,symbol,1,false
65701,21516,020490,020490,symbol,2,false
65702,21517,万家医药量化选股混合发起式A,万家医药量化选股混合发起式A,official_name,1,true
65703,21517,020491.SZ,020491.SZ,symbol,1,false
65704,21517,020491,020491,symbol,2,false
65705,21518,万家医药量化选股混合发起式C,万家医药量化选股混合发起式C,official_name,1,true
65706,21518,020492.SZ,020492.SZ,symbol,1,false
65707,21518,020492,020492,symbol,2,false
65708,21519,富达悦享红利优选混合A,富达悦享红利优选混合A,official_name,1,true
65709,21519,020493.SZ,020493.SZ,symbol,1,false
65710,21519,020493,020493,symbol,2,false
65711,21520,富达悦享红利优选混合C,富达悦享红利优选混合C,official_name,1,true
65712,21520,020494.SZ,020494.SZ,symbol,1,false
65713,21520,020494,020494,symbol,2,false
65714,21521,建信研究精选混合A,建信研究精选混合A,official_name,1,true
65715,21521,020495.SZ,020495.SZ,symbol,1,false
65716,21521,020495,020495,symbol,2,false
65717,21522,建信研究精选混合C,建信研究精选混合C,official_name,1,true
65718,21522,020496.SZ,020496.SZ,symbol,1,false
65719,21522,020496,020496,symbol,2,false
65720,21523,安信均衡增长混合A,安信均衡增长混合A,official_name,1,true
65721,21523,020497.SZ,020497.SZ,symbol,1,false
65722,21523,020497,020497,symbol,2,false
65723,21524,安信均衡增长混合C,安信均衡增长混合C,official_name,1,true
65724,21524,020498.SZ,020498.SZ,symbol,1,false
65725,21524,020498,020498,symbol,2,false
65726,21525,金元顺安丰利债券C,金元顺安丰利债券C,official_name,1,true
65727,21525,020499.SZ,020499.SZ,symbol,1,false
65728,21525,020499,020499,symbol,2,false
65729,21526,广发中证港股通非银ETF发起式联接A,广发中证港股通非银ETF发起式联接A,official_name,1,true
65730,21526,020500.SZ,020500.SZ,symbol,1,false
65731,21526,020500,020500,symbol,2,false
65732,21527,广发中证港股通非银ETF发起式联接C,广发中证港股通非银ETF发起式联接C,official_name,1,true
65733,21527,020501.SZ,020501.SZ,symbol,1,false
65734,21527,020501,020501,symbol,2,false
65735,21528,华泰柏瑞稳本增利债券C,华泰柏瑞稳本增利债券C,official_name,1,true
65736,21528,020502.SZ,020502.SZ,symbol,1,false
65737,21528,020502,020502,symbol,2,false
65738,21529,汇丰晋信新动力混合C,汇丰晋信新动力混合C,official_name,1,true
65739,21529,020503.SZ,020503.SZ,symbol,1,false
65740,21529,020503,020503,symbol,2,false
65741,21530,中信保诚稳鑫债券D,中信保诚稳鑫债券D,official_name,1,true
65742,21530,020504.SZ,020504.SZ,symbol,1,false
65743,21530,020504,020504,symbol,2,false
65744,21531,大成中债3-5年国开债指数D,大成中债3-5年国开债指数D,official_name,1,true
65745,21531,020505.SZ,020505.SZ,symbol,1,false
65746,21531,020505,020505,symbol,2,false
65747,21532,中银证券鸿安债券A,中银证券鸿安债券A,official_name,1,true
65748,21532,020506.SZ,020506.SZ,symbol,1,false
65749,21532,020506,020506,symbol,2,false
65750,21533,中银证券鸿安债券C,中银证券鸿安债券C,official_name,1,true
65751,21533,020507.SZ,020507.SZ,symbol,1,false
65752,21533,020507,020507,symbol,2,false
65753,21534,嘉实债券C,嘉实债券C,official_name,1,true
65754,21534,020508.SZ,020508.SZ,symbol,1,false
65755,21534,020508,020508,symbol,2,false
65756,21535,嘉实活期宝货币E,嘉实活期宝货币E,official_name,1,true
65757,21535,020509.SZ,020509.SZ,symbol,1,false
65758,21535,020509,020509,symbol,2,false
65759,21536,金鹰科技致远混合A,金鹰科技致远混合A,official_name,1,true
65760,21536,020510.SZ,020510.SZ,symbol,1,false
65761,21536,020510,020510,symbol,2,false
65762,21537,金鹰科技致远混合C,金鹰科技致远混合C,official_name,1,true
65763,21537,020511.SZ,020511.SZ,symbol,1,false
65764,21537,020511,020511,symbol,2,false
65765,21538,富国深证50ETF发起式联接A,富国深证50ETF发起式联接A,official_name,1,true
65766,21538,020513.SZ,020513.SZ,symbol,1,false
65767,21538,020513,020513,symbol,2,false
65768,21539,富国深证50ETF发起式联接C,富国深证50ETF发起式联接C,official_name,1,true
65769,21539,020514.SZ,020514.SZ,symbol,1,false
65770,21539,020514,020514,symbol,2,false
65771,21540,易方达深证50ETF联接发起式A,易方达深证50ETF联接发起式A,official_name,1,true
65772,21540,020517.SZ,020517.SZ,symbol,1,false
65773,21540,020517,020517,symbol,2,false
65774,21541,易方达深证50ETF联接发起式C,易方达深证50ETF联接发起式C,official_name,1,true
65775,21541,020518.SZ,020518.SZ,symbol,1,false
65776,21541,020518,020518,symbol,2,false
